ISN,Region,County,Child ID,Custody Start,Custody End,Custody Type,Custody Sequence Number,Custody Tracking Number
40074,IV-N,Attala,1412361,2015-06-03,2016-11-28,CORD,1,04YC15P00177
40082,IV-N,Attala,1412426,2015-06-03,2017-02-14,CORD,1,04YC17P00047
5449,IV-S,Clarke,1412566,2002-09-24,2003-11-17,CORD,1,12YC02P00138
4525,I-S,Pontotoc,1412795,2002-04-03,2003-07-10,CORD,1,58YC02P00072
5764,V-W,Adams,1412892,2002-10-28,2007-04-23,CORD,1,01YC02P00058
4014,V-W,Warren,1413317,2001-11-09,2004-01-14,CORD,1,75YC01P00396
3471,V-W,Warren,1413899,2001-04-10,2001-12-05,CORD,1,75YC01P00405
3446,IV-S,Newton,1414348,2001-12-04,2002-05-07,CORD,1,51YC01P00148
3447,IV-S,Newton,1414380,2001-12-04,2002-05-07,CORD,1,51YC01P00149
3445,IV-S,Newton,1414437,2001-12-04,2002-05-07,CORD,1,51YC01P00150
3444,IV-S,Neshoba,1414550,2001-12-06,2002-03-21,CORD,1,50YC01P00163
10171,V-W,Warren,1414631,2004-10-27,2004-11-30,CORD,1,75YC04P00723
12113,V-W,Warren,1414631,2005-08-16,2006-03-09,CORD,2,75YC05P00498
20204,V-W,Warren,1414658,2008-10-30,2008-11-06,CORD,1,75YC08P00277
24966,III-N,Rankin,1414658,2010-05-23,2011-05-25,CORD,2,61YC10P00880
10169,V-W,Warren,1414739,2004-10-27,2004-12-21,CORD,1,75YC04P00722
12114,V-W,Warren,1414739,2005-08-16,2006-03-09,CORD,2,75YC05P00499
10270,III-S,Hinds,1415042,2004-11-12,2016-03-03,CORD,1,25YC01P00858
10271,III-S,Hinds,1415050,2004-11-12,2016-03-03,CORD,1,25YC04P01651
45241,III-S,Hinds,1415050,2016-08-21,2017-11-17,CORD,2,25YC16P01203
6758,I-S,Lee,1415190,2003-05-12,2003-07-23,CORD,1,41YC03P00386
6759,I-S,Lee,1415298,2003-05-12,2003-07-23,CORD,1,41YC03P00387
6760,I-S,Lee,1415409,2003-05-12,2003-07-23,CORD,1,41YC03P00388
34225,V-E,Lincoln,1415441,2013-09-24,2014-01-14,CORD,1,43YC13P00133
5670,III-S,Hinds,1415719,2002-09-24,2002-10-25,CORD,1,25YC02P00224
7278,V-W,Adams,1416707,2003-07-28,2004-03-26,CORD,1,01YC03P00056
12261,V-W,Adams,1416707,2005-09-08,2006-01-23,CORD,2,01YC05P00037
11256,II-W,East Bolivar,1416898,2005-01-21,2005-03-02,CORD,1,06YC04P00203
4851,IV-S,Lauderdale,1417223,2002-01-16,2002-02-21,CORD,1,38YC02P00016
20419,IV-S,Jasper,1417363,2008-12-03,2009-01-08,CORD,1,31YC03P00063
4100,V-E,Marion,1417517,2002-01-23,2002-04-08,CORD,1,46YC02P00019
6196,VII-E,Jackson,1417681,2001-01-06,2003-03-31,CORD,1,30YC02P00424
3570,II-W,Holmes,1417983,2001-12-14,2002-06-20,CORD,1,26YC01P00217
3569,II-W,Holmes,1418009,2001-12-14,2002-06-20,CORD,1,26YC01P00218
3571,II-W,Holmes,1418025,2001-12-14,2002-06-20,CORD,1,26YC01P00219
8037,VI,Forrest,1418238,2003-07-02,2008-07-24,CORD,1,18YC04P00007
4637,II-W,East Bolivar,1418734,2002-04-19,2002-05-28,CORD,1,06YC02P00092
11141,II-W,Coahoma,1418912,2005-03-29,2006-04-27,CORD,1,14YC05P00192
4738,V-W,Amite,1419234,2002-04-19,2002-07-17,CORD,1,03YC02P00007
17029,III-S,Hinds,1419919,2007-06-28,2010-04-15,CORD,1,25YC07P01196
5926,II-W,Washington,1420399,2002-10-14,2004-08-01,CORD,1,76YC02P00373
26413,VI,Stone,1420925,2011-01-14,2018-02-28,CORD,1,66YC11P00005
4642,III-N,Rankin,1421654,2002-04-12,2004-11-23,CORD,1,61YC02P00354
5842,I-N,Tippah,1421794,2002-11-21,2003-03-20,CORD,1,70YC02P00034
10674,I-N,Tippah,1421794,2004-12-16,2005-01-20,CORD,2,70YC05P00012
18702,I-N,Tippah,1421794,2008-04-23,2008-05-15,CORD,3,70YC08P00104
5843,I-N,Tippah,1421824,2002-11-21,2003-03-20,CORD,1,70YC02P00035
9368,I-S,Lee,1421840,2004-07-13,2004-12-08,CORD,1,41YC04P00605
5528,III-N,Rankin,1422111,2002-08-16,2003-01-16,CORD,1,61YC02P00524
7242,III-N,Rankin,1422154,2002-08-16,2003-01-16,CORD,1,61YC02P00762
11259,VII-C,Harrison,1422596,2005-03-15,2008-11-04,CORD,1,24YC05P00120
3506,VII-E,Jackson,1422979,2001-12-05,2005-03-01,CORD,1,30YC01P00506
11258,II-W,East Bolivar,1423118,2005-01-21,2005-03-02,CORD,1,06YC02P00077
5050,VII-W,Pearl River,1423274,2002-02-13,2003-03-05,CORD,1,55YC02P00016
5051,VII-W,Pearl River,1423320,2002-02-13,2003-03-05,CORD,1,55YC02P00017
5052,VII-W,Pearl River,1423347,2002-02-13,2003-03-05,CORD,1,55YC02P00018
7747,VII-E,Jackson,1423568,2000-07-11,2004-06-24,CORD,1,30YC03P00985
3483,III-S,Hinds,1423827,2001-11-13,2004-04-29,CORD,1,25YC01P00818
4020,VII-C,Harrison,1424092,2001-12-10,2003-07-17,CORD,1,24YC01P00562
29250,VII-E,Jackson,1424165,2012-01-27,2012-02-06,CORD,1,30YC12P00144
20691,V-W,Warren,1424181,2009-01-23,2010-06-03,CORD,1,75YC09P00023
29249,VII-E,Jackson,1424211,2012-01-27,2012-02-06,CORD,1,30YC12P00143
3552,VII-E,Jackson,1424289,2001-12-06,2005-03-16,CORD,1,30YC01P00509
3551,VII-E,Jackson,1424351,2001-11-22,2005-03-16,CORD,1,30YC01P00508
6093,I-N,Marshall,1424513,2003-01-23,2004-10-12,CORD,1,47YC02P00288
4000,VII-W,Pearl River,1424742,2002-01-08,2007-01-17,CORD,1,55YC02P00005
9099,V-W,Warren,1424890,2003-01-23,2003-02-06,CORD,1,75YC03P00051
19575,II-E,Tallahatchie,1425021,2008-08-08,2009-02-05,CORD,1,68YC08P00053
19574,II-E,Tallahatchie,1425072,2008-08-08,2008-12-29,CORD,1,68YC08P00051
4044,VII-W,Pearl River,1425277,2001-12-12,2003-05-01,CORD,1,55YC02P00001
4045,VII-W,Pearl River,1425285,2001-12-12,2003-05-01,CORD,1,55YC02P00002
4046,VII-W,Pearl River,1425293,2001-12-12,2003-05-01,CORD,1,55YC02P00003
3719,V-E,Copiah,1426028,2001-12-12,2005-10-12,CORD,1,15YC01P00039
11232,V-W,Warren,1426044,2005-03-11,2005-04-19,CORD,1,75YC05P00203
7264,VII-E,Jackson,1426338,2003-08-04,2004-08-11,CORD,1,30YC03P00717
10629,VII-E,Jackson,1426338,2005-01-19,2006-12-20,CORD,2,30YC05P00068
17144,VII-E,Jackson,1426338,2007-08-15,2008-08-13,CORD,3,30YC07P00707
7265,VII-E,Jackson,1426346,2003-08-04,2004-08-11,CORD,1,30YC03P00718
10628,VII-E,Jackson,1426346,2005-01-19,2006-12-20,CORD,2,30YC05P00067
17145,VII-E,Jackson,1426346,2007-08-15,2008-08-14,CORD,3,30YC07P00728
6602,I-S,Pontotoc,1426443,2003-04-01,2003-04-17,CORD,1,58YC03P00108
4618,I-N,Alcorn,1426672,2002-04-24,2010-06-14,CORD,1,02YC02P00015
12130,V-E,Copiah,1427156,2005-08-15,2014-01-10,CORD,1,15YC05P00037
12132,V-E,Copiah,1427407,2005-08-15,2011-12-12,CORD,1,15YC05P00039
12133,V-E,Copiah,1427423,2005-08-15,2008-10-16,CORD,1,15YC05P00040
12131,V-E,Copiah,1427474,2005-08-15,2012-05-25,CORD,1,15YC05P00038
12129,V-E,Copiah,1427490,2005-08-15,2011-01-21,CORD,1,15YC05P00036
4617,I-N,Marshall,1427520,2002-04-25,2003-02-11,CORD,1,47YC01P00264
4672,I-N,Marshall,1427547,2002-04-25,2003-02-11,CORD,1,47YC01P00265
44323,I-S,Lee,1428047,2016-06-16,NULL,CORD,1,41YC16P00791
7293,V-E,Lincoln,1428705,2003-04-16,2003-08-15,CORD,1,43YC03P00026
4026,I-N,Alcorn,1428810,2001-11-28,2001-12-03,CORD,1,02YC02P00012
4602,I-N,Alcorn,1428810,2002-03-20,2005-05-31,CORD,2,02YC02P00012
5751,V-W,Wilkinson,1428985,2002-10-22,2007-04-25,CORD,1,79YC02P00012
5750,V-W,Wilkinson,1428993,2002-10-22,2007-04-25,CORD,1,79YC02P00011
4142,V-E,Copiah,1429019,2002-01-11,2008-07-07,CORD,1,15YC02P00015
3559,V-W,Adams,1429434,2001-12-13,2004-02-09,CORD,1,01YC01P00164
5362,VII-E,Jackson,1430718,2001-11-27,2003-03-05,CORD,1,30YC02P00419
12804,VII-E,Jackson,1430718,2005-12-01,2012-06-13,CORD,2,30YC05P01187
34673,VI,Forrest,1430904,2013-11-01,2015-03-31,CORD,1,18YC13P00464
17170,III-N,Yazoo,1431153,2007-08-27,2007-08-28,CORD,1,82YC07P00076
21739,III-N,Yazoo,1431153,2009-05-05,2012-11-27,CORD,2,82YC09P00087
10833,IV-N,Webster,1431668,2005-02-11,2009-03-10,CORD,1,78YC05P00054
5752,V-W,Wilkinson,1431846,2002-10-22,2007-04-25,CORD,1,79YC02P00013
3969,IV-S,Neshoba,1432680,2001-12-13,2003-01-09,CORD,1,50YC02P00009
4185,IV-N,Lowndes,1433229,2002-01-22,2002-03-20,CORD,1,44YC02P00037
4181,IV-N,Lowndes,1433245,2002-01-22,2002-03-20,CORD,1,44YC02P00036
37691,IV-N,Lowndes,1433245,2014-09-24,2017-07-19,CORD,2,44YC14P00397
4154,IV-N,Lowndes,1433253,2002-01-22,2003-04-30,CORD,1,44YC02P00034
37747,IV-N,Lowndes,1433253,2014-09-24,2015-09-16,CORD,2,44YC14P00326
4153,IV-N,Lowndes,1433261,2002-01-22,2002-09-25,CORD,1,44YC02P00033
37692,IV-N,Lowndes,1433261,2014-09-24,2017-07-19,CORD,2,44YC14P00328
6993,VI,Forrest,1433989,2002-04-03,2005-11-22,CORD,1,18YC02P00083
6995,VI,Forrest,1434012,2002-04-03,2004-08-03,CORD,1,18YC02P00081
6994,VI,Forrest,1434039,2002-04-03,2004-12-21,CORD,1,18YC02P00082
13683,VI,Forrest,1434039,2006-04-04,2006-11-09,CORD,2,18YC06P00068
29776,VI,Forrest,1434039,2012-04-02,2012-04-10,CORD,3,18YC12P00076
31733,VI,Forrest,1434039,2012-12-10,2016-01-13,CORD,4,18YC12P00157
3972,V-W,Warren,1434411,2001-12-14,2003-11-19,CORD,1,75YC01P00425
14846,V-W,Warren,1434411,2006-10-19,2007-09-13,CORD,2,75YC06P00477
3971,V-W,Warren,1434438,2001-12-14,2003-11-20,CORD,1,75YC01P00426
21131,III-S,Hinds,1434780,2009-03-30,2012-08-23,CORD,1,25YC09P00686
6385,VI,Lamar,1435000,2003-03-10,2004-03-16,CORD,1,37YC03P00110
4999,V-E,Lawrence,1435329,2002-06-17,2004-02-18,CORD,1,39YC02P00001
4050,VII-C,Harrison,1435396,2001-11-13,2002-10-21,CORD,1,24YC02P00018
9618,VII-C,Harrison,1435396,2004-04-02,2005-08-22,CORD,2,24YC04P00293
21128,III-S,Hinds,1435949,2009-03-30,2012-08-23,CORD,1,25YC09P00683
5048,VII-W,Pearl River,1436139,2002-02-13,2002-11-13,CORD,1,55YC02P00019
5049,VII-W,Pearl River,1436155,2002-02-13,2002-11-13,CORD,1,55YC02P00020
7230,I-S,Union,1436627,2003-07-31,2005-01-27,CORD,1,73YC03P00196
8393,VII-C,Harrison,1437313,2001-12-05,2001-12-13,CORD,1,24YC01P00572
9828,I-S,Pontotoc,1437631,2004-08-23,2004-12-17,CORD,1,58YC04P00237
4209,III-S,Hinds,1437984,2001-09-07,2001-09-11,VOL,1,25YC02P00228
4211,III-S,Hinds,1438018,2001-09-07,2001-09-11,VOL,1,25YC02P00229
21130,III-S,Hinds,1438077,2009-03-30,2012-08-23,CORD,1,25YC09P00685
21129,III-S,Hinds,1438107,2009-03-30,2012-08-23,CORD,1,25YC09P00684
4133,IV-S,Jasper,1438182,2001-12-16,2002-01-24,CORD,1,31YC02P00002
3248,IV-S,Jasper,1438204,2001-12-16,2002-01-24,CORD,1,31YC02P00004
14229,III-N,Madison,1438476,2006-08-08,2007-03-21,CORD,1,45YC06P00271
8907,VII-W,Hancock,1438638,2001-12-19,2006-08-31,CORD,1,23YC02P00075
8906,VII-W,Hancock,1438646,2001-12-19,2006-08-30,CORD,1,23YC02P00076
5291,I-S,Union,1438891,2002-08-21,2003-06-12,CORD,1,73YC02P00209
4266,I-N,Alcorn,1439138,2002-02-20,2003-02-19,CORD,1,02YC02P00076
19930,IV-N,Webster,1439286,2008-09-14,2008-10-01,CORD,1,78YC08P00123
8908,VII-W,Hancock,1439812,2001-12-19,2006-08-30,CORD,1,23YC02P00074
8909,VII-W,Hancock,1439820,2001-12-19,2006-08-30,CORD,1,23YC02P00073
5096,III-S,Hinds,1439952,2002-07-03,2002-07-10,CORD,1,25YC02P01117
5099,III-S,Hinds,1439979,2002-07-03,2002-07-10,CORD,1,25YC02P01120
11248,I-N,Prentiss,1440403,2005-03-24,2005-11-09,CORD,1,59YC05P00137
11131,II-W,Coahoma,1440616,2004-11-04,2005-10-11,CORD,1,14YC04P00390
30791,II-W,East Bolivar,1440942,2012-08-08,2015-04-07,CORD,1,06YC12P00328
30792,II-W,East Bolivar,1440950,2012-08-08,2015-04-07,CORD,1,06YC12P00327
6128,VII-E,Jackson,1441051,2003-01-22,2003-06-09,CORD,1,30YC03P00047
4066,VII-C,Harrison,1441302,2001-12-07,2004-07-27,CORD,1,24YC02P00031
3562,II-E,Tunica,1441825,2001-12-18,2002-03-04,CORD,1,72YC01P00035
23443,III-S,Hinds,1441884,2009-05-29,2009-09-30,CORD,1,25YC09P02452
22382,III-S,Hinds,1441892,2009-05-29,2011-03-17,CORD,1,25YC09P01820
22355,III-S,Hinds,1441930,2009-05-29,2009-07-30,CORD,1,25YC09P01799
32294,III-S,Hinds,1442139,2013-02-12,2013-02-20,CORD,1,25YC13P00421
25675,III-S,Hinds,1442147,2010-08-03,2011-01-06,CORD,1,25YC10P01457
15705,VII-E,Jackson,1444468,2007-02-22,2007-08-09,CORD,1,30YC07P00217
12919,V-W,Pike,1444506,2005-09-07,2006-02-15,CORD,1,57YC04P00491
12920,V-W,Pike,1444522,2005-09-07,2006-02-15,CORD,1,57YC04P00071
4242,I-S,Union,1444557,2002-02-13,2002-03-14,CORD,1,73YC02P00043
4244,I-S,Union,1444603,2002-02-13,2002-03-14,CORD,1,73YC02P00045
11177,VII-C,Harrison,1444700,2004-12-31,2006-05-16,CORD,1,24YC05P00109
4582,VI,Stone,1444972,2001-12-06,2004-09-27,CORD,1,66YC02P00010
4581,VI,Stone,1444980,2001-12-06,2003-02-24,CORD,1,66YC02P00009
18186,IV-S,Lauderdale,1445014,2008-02-08,2008-03-18,CORD,1,38YC08P00066
7225,VII-C,Harrison,1445391,2001-11-11,2006-01-20,CORD,1,24YC03P00150
26387,IV-S,Lauderdale,1445413,2011-01-11,2012-09-12,CORD,1,38YC11P00007
18252,III-S,Hinds,1446932,2007-09-20,2008-02-06,CORD,1,25YC08P00182
18253,III-S,Hinds,1446959,2007-09-20,2008-02-06,CORD,1,25YC08P00183
18255,III-S,Hinds,1446983,2007-09-20,2008-02-06,CORD,1,25YC08P00185
18254,III-S,Hinds,1447009,2007-09-20,2008-02-06,CORD,1,25YC08P00184
29531,V-E,Simpson,1447165,2012-02-29,2012-12-11,CORD,1,64YC13P00007
4542,I-S,Pontotoc,1447297,2001-12-19,2006-08-18,CORD,1,58YC02P00077
7227,I-N,Marshall,1448307,2003-07-17,2010-09-21,CORD,1,47YC03P00140
11481,II-E,Grenada,1448633,2005-04-05,2005-04-06,CORD,1,22YC05P00105
20295,III-S,Hinds,1448838,2008-11-21,2009-03-27,CORD,1,25YC01P00882
24767,III-S,Hinds,1448838,2010-06-09,2012-08-09,CORD,2,25YC10P01003
20293,III-S,Hinds,1448846,2008-10-29,2009-03-17,CORD,1,25YC07P01544
20294,III-S,Hinds,1448854,2008-10-29,2008-12-05,CORD,1,25YC07P01545
6190,III-N,Rankin,1448889,2003-01-30,2003-03-18,CORD,1,61YC03P00048
6452,V-W,Adams,1449370,2003-03-20,2004-02-27,CORD,1,01YC03P00018
13519,V-W,Pike,1449966,2006-03-22,2007-05-09,CORD,1,57YC06P00101
17910,V-W,Pike,1449966,2007-12-19,2012-03-14,VOL,2,57YC07P00439
9593,I-N,Tishomingo,1450220,2004-06-15,2005-11-16,CORD,1,71YC03P00251
7222,V-E,Copiah,1450263,2001-10-09,2002-03-14,CORD,1,15YC02P00005
11429,V-W,Adams,1452282,2005-05-13,2008-01-31,CORD,1,01YC05P00018
11742,V-W,Adams,1452304,2005-05-13,2011-12-28,CORD,1,01YC05P00021
41422,III-N,Rankin,1452347,2015-10-05,2015-10-12,CORD,1,61YC15P01307
7604,V-E,Simpson,1453033,2003-09-22,2003-10-01,CORD,1,64YC03P00013
4631,VI,Stone,1453173,2002-04-19,2005-03-09,CORD,1,66YC02P00019
4249,II-E,Tunica,1453688,2002-02-14,2002-12-12,CORD,1,72YC02P00001
4250,II-E,Tunica,1453696,2002-02-14,2002-12-12,CORD,1,72YC02P00002
4092,I-S,Lee,1453815,2001-12-18,2008-05-12,CORD,1,41YC02P00006
4064,VII-C,Harrison,1454129,2001-12-28,2005-01-05,CORD,1,24YC02P00011
4257,II-E,Tunica,1454595,2002-01-15,2003-07-17,CORD,1,72YC02P00005
4258,II-E,Tunica,1454617,2002-01-15,2003-07-17,CORD,1,72YC02P00006
7838,III-S,Hinds,1455478,2003-10-01,2004-12-14,CORD,1,25YC02P01122
15112,II-W,Washington,1455656,2006-11-30,2008-11-03,CORD,1,76YC06P01405
28476,VII-C,Harrison,1455729,2011-09-29,2012-06-25,CORD,1,24YC11P00419
4252,I-S,Union,1456024,2002-02-14,2002-07-11,CORD,1,73YC02P00047
19626,I-S,Union,1456024,2008-08-13,2010-06-10,CORD,2,73YC08P00381
8377,II-E,Grenada,1456512,2003-09-17,2003-10-13,CORD,1,22YC02P00063
15851,II-E,Grenada,1456512,2007-03-29,2009-07-13,CORD,2,22YC07P00098
3953,V-W,Franklin,1456768,2001-11-07,2001-11-09,CORD,1,19YC01P00027
7752,II-W,Holmes,1456814,2003-06-11,2004-11-09,CORD,1,26YC03P00014
37321,VII-C,Harrison,1457667,2014-08-19,2015-03-23,CORD,1,24YC14P01523
5813,II-E,Yalobusha,1458132,2002-11-14,2002-11-14,CORD,1,81YC02P00088
3987,III-S,Hinds,1458892,2001-12-28,2003-03-25,CORD,1,25YC01P00945
4217,VI,Forrest,1459120,2002-02-13,2005-07-28,CORD,1,18YC02P00004
3966,I-N,Tishomingo,1459147,2001-12-24,2004-02-09,CORD,1,71YC02P00001
6902,V-E,Lincoln,1459538,2003-06-09,2004-06-24,CORD,1,43YC03P00101
7694,II-E,Tallahatchie,1460056,2003-10-14,2003-11-13,CORD,1,68YC03P00143
16147,I-S,Lafayette,1460056,2007-05-08,2007-09-06,CORD,2,36YC07P00084
4019,I-S,Monroe,1460064,2001-12-31,2004-05-20,CORD,1,48YC02P00018
7693,II-E,Tallahatchie,1460072,2003-10-14,2003-11-13,CORD,1,68YC03P00142
16149,I-S,Lafayette,1460072,2007-05-08,2008-03-20,CORD,2,36YC07P00085
9834,III-N,Madison,1460897,2004-08-26,2005-11-16,CORD,1,45YC04P00405
34135,III-S,Hinds,1460897,2013-09-13,2014-04-17,CORD,2,25YC13P02119
4265,III-S,Hinds,1460935,2002-02-19,2002-03-26,CORD,1,25YC02P00175
4033,VII-C,Harrison,1461036,2001-12-21,2005-06-01,CORD,1,24YC02P00014
5208,III-S,Hinds,1461060,2002-06-25,2005-07-19,CORD,1,25YC02P01127
4836,IV-S,Lauderdale,1461230,2002-04-02,2002-07-30,CORD,1,38YC02P00006
7792,III-S,Hinds,1461281,2003-09-24,2003-09-25,CORD,1,25YC03P02052
7791,III-S,Hinds,1461354,2003-09-24,2003-09-25,CORD,1,25YC03P02050
7790,III-S,Hinds,1461370,2003-09-24,2003-09-25,CORD,1,25YC03P02051
4022,IV-N,Winston,1461494,2001-12-20,2005-09-20,CORD,1,80YC02P00002
4023,IV-N,Winston,1461516,2001-12-20,2005-09-20,CORD,1,80YC02P00003
11226,III-N,Madison,1462245,2005-04-26,2006-09-13,CORD,1,45YC05P00191
23692,VII-W,Hancock,1462482,2010-02-08,2011-11-18,CORD,1,23YC10P00017
13226,VI,Forrest,1463705,2005-11-30,2006-01-19,CORD,1,18YC06P00030
13225,VI,Forrest,1463918,2005-11-30,2006-01-19,CORD,1,18YC06P00001
7678,II-E,Tallahatchie,1464213,2003-10-10,2003-11-13,CORD,1,68YC03P00140
16256,II-E,Panola,1464876,2007-05-23,2008-06-26,CORD,1,54YC07P00089
16257,II-E,Panola,1464906,2007-05-23,2008-06-26,CORD,1,54YC07P00062
8580,III-S,Hinds,1465074,2004-02-27,2007-09-26,CORD,1,25YC04P00331
8581,III-S,Hinds,1465090,2004-02-27,2007-09-26,CORD,1,25YC04P00332
22266,VI,Forrest,1466216,2009-08-21,2010-10-26,CORD,1,18YC09P00458
46464,VI,Lamar,1466216,2016-12-06,2018-03-06,CORD,2,37YC16P00473
4144,V-W,Warren,1466380,2002-01-26,2002-09-20,CORD,1,75YC02P00102
45640,I-S,Lee,1466607,2016-09-15,NULL,CORD,1,41YC16P00841
5293,I-S,Union,1466801,2002-08-21,2003-06-12,CORD,1,73YC02P00210
5292,I-S,Union,1466844,2002-08-21,2003-06-12,CORD,1,73YC02P00211
4311,VII-E,Jackson,1466925,2001-11-16,2003-06-03,CORD,1,30YC02P00007
4312,VII-E,Jackson,1467018,2001-11-16,2003-06-03,CORD,1,30YC02P00008
7306,VII-E,Jackson,1467794,2003-05-31,2008-01-16,CORD,1,30YC03P00743
5371,VII-W,Hancock,1467956,2002-02-21,2004-09-13,CORD,1,23YC02P00013
13757,V-W,Warren,1468200,2006-05-05,2006-10-19,CORD,1,75YC06P00183
13328,V-W,Warren,1468235,2006-02-07,2006-12-27,CORD,1,75YC06P00053
13294,V-W,Warren,1468308,2006-02-09,2006-12-27,CORD,1,75YC06P00041
17187,II-W,Washington,1468812,2007-09-11,2018-02-09,CORD,1,76YC07P00817
19392,IV-N,Clay,1468987,2008-07-18,2009-02-04,CORD,1,13YC08P00075
19371,IV-N,Clay,1469002,2008-07-18,2009-11-18,CORD,1,13YC08P00077
19370,IV-N,Clay,1469029,2008-07-18,2009-11-18,CORD,1,13YC08P00076
10992,VII-E,Jackson,1469282,2005-03-10,2005-06-15,CORD,1,30YC05P00220
17055,VII-E,Jackson,1469282,2007-08-22,2008-06-25,CORD,2,30YC07P00748
17052,VII-E,Jackson,1469304,2007-08-22,2008-06-25,CORD,1,30YC07P00747
14301,V-W,Claiborne,1469622,2006-08-16,2007-10-17,CORD,1,11YC06P00081
18271,V-W,Claiborne,1469622,2008-02-21,2009-06-17,CORD,2,11YC08P00007
19333,III-S,Hinds,1471198,2008-07-08,2016-04-14,CORD,1,25YC08P00924
4052,IV-S,Scott,1471953,2002-01-11,2004-09-24,CORD,1,62YC02P00018
16265,IV-S,Lauderdale,1472321,2007-05-21,2010-03-10,CORD,1,38YC07P00491
41128,IV-S,Lauderdale,1472321,2015-09-06,2016-12-07,CORD,2,38YC15P00283
52633,IV-S,Lauderdale,1472321,2018-08-26,NULL,CORD,3,38YC18P00203
4797,II-W,East Bolivar,1472526,2001-12-12,2003-08-18,CORD,1,06YC02P00144
4384,V-W,Claiborne,1472704,2002-01-07,2002-06-26,CORD,1,11YC02P00007
4383,V-W,Claiborne,1472712,2002-01-07,2002-06-26,CORD,1,11YC02P00006
4381,V-W,Claiborne,1472739,2002-01-07,2002-06-26,CORD,1,11YC02P00004
6766,IV-S,Wayne,1472887,2003-05-14,2003-08-01,CORD,1,77YC03P00064
7493,IV-S,Wayne,1472887,2003-05-15,2003-08-01,CORD,2,77YC03P00143
3993,III-S,Hinds,1472968,2001-12-31,2002-01-14,CORD,1,25YC02P00039
3994,III-S,Hinds,1472976,2001-12-31,2002-01-14,CORD,1,25YC02P00040
3992,III-S,Hinds,1472984,2001-12-31,2002-01-14,CORD,1,25YC02P00038
3991,III-S,Hinds,1473026,2001-12-31,2002-01-14,CORD,1,25YC02P00037
4781,I-N,Tishomingo,1473034,2002-01-09,2004-02-24,CORD,1,71YC02P00032
39321,I-S,Itawamba,1473034,2015-03-19,2015-03-23,CORD,2,29YC15P00092
15505,IV-S,Lauderdale,1473077,2007-01-29,2007-11-28,CORD,1,38YC07P00070
15475,IV-S,Lauderdale,1473085,2007-01-29,2007-11-28,CORD,1,38YC07P00069
15436,IV-S,Lauderdale,1473093,2007-01-29,2007-11-28,CORD,1,38YC07P00058
15494,IV-S,Lauderdale,1473107,2007-01-29,2007-11-28,CORD,1,38YC07P00071
14122,VII-C,Harrison,1473158,2006-04-07,2007-05-21,CORD,1,24YC06P00331
6383,VI,Lamar,1473182,2003-03-10,2004-03-16,CORD,1,37YC03P00109
6381,VI,Lamar,1473212,2003-03-10,2004-03-16,CORD,1,37YC02P00213
16434,VII-W,Hancock,1473433,2007-05-07,2007-09-17,CORD,1,23YC07P00079
19067,VII-W,Hancock,1473433,2008-05-30,2010-12-15,CORD,2,23YC08P00046
47894,VII-W,Hancock,1473433,2017-04-13,2017-05-26,CORD,3,23YC17P00199
50474,VII-W,Hancock,1473433,2017-12-14,NULL,CORD,4,23YC17P00738
4282,I-N,Tishomingo,1473875,2001-12-20,2003-12-22,CORD,1,71YC02P00025
4975,V-E,Copiah,1474308,2002-07-02,2004-05-21,CORD,1,15YC02P00036
3989,III-S,Hinds,1474979,2001-12-21,2001-12-28,CORD,1,25YC02P00036
4382,V-W,Claiborne,1475207,2002-01-07,2002-06-26,CORD,1,11YC02P00005
4380,V-W,Claiborne,1475231,2002-01-07,2002-06-26,CORD,1,11YC02P00002
10288,II-W,Washington,1475282,2004-11-17,2011-09-15,CORD,1,76YC04P00681
35315,I-N,Tippah,1475401,2014-01-15,NULL,CORD,1,70YC14P00007
35318,I-N,Tippah,1475428,2014-01-15,NULL,CORD,1,70YC14P00010
6324,I-N,Alcorn,1475851,2003-02-26,2004-01-28,CORD,1,02YC03P00060
6325,I-N,Alcorn,1475886,2003-02-26,2003-07-23,CORD,1,02YC03P00061
4021,IV-N,Winston,1475975,2001-12-20,2004-08-18,CORD,1,80YC02P00005
4119,IV-N,Winston,1475983,2001-12-20,2005-09-21,CORD,1,80YC02P00006
6872,I-N,Tishomingo,1476270,2003-05-12,2004-05-05,CORD,1,71YC03P00089
6873,I-N,Tishomingo,1476297,2003-05-12,2004-05-05,CORD,1,71YC03P00088
4587,I-N,Alcorn,1476343,2002-04-16,2002-05-01,CORD,1,02YC02P00159
17182,I-N,Alcorn,1476343,2007-09-05,2007-09-06,CORD,2,02YC07P00287
4588,I-N,Alcorn,1476351,2002-04-16,2002-05-01,CORD,1,02YC02P00160
17183,I-N,Alcorn,1476351,2007-09-05,2007-09-06,CORD,2,02YC07P00286
45911,II-E,DeSoto,1476629,2016-10-13,2017-06-07,CORD,1,17YC16P01660
4824,V-E,Copiah,1476688,2002-01-08,2009-04-23,CORD,1,15YC02P00032
38204,V-E,Simpson,1476688,2014-10-13,2018-07-11,CORD,2,64YC14P00214
50079,I-N,Marshall,1476726,2017-10-10,2018-06-05,CORD,1,47YC17P00338
13650,II-E,Tunica,1476777,2006-04-25,2006-11-09,CORD,1,72YC06P00045
51314,IV-S,Jones,1476866,2018-03-22,NULL,CORD,1,34YC18P00233
